id	sentence1	sentence2	is_duplicate
159823 63eb16e4-e0a7-42a5-ae3a-24673e141749	What is your review of House of Cards Season 1?	What is your review of House of Cards Season 2?	0.0
7345 94341f01-175c-44c5-9dfb-6bbb9c86099a	Vision (eyesight): What are some tricks to speed up the recovery from pupil dilation drops after an eye exam?	Why does death cause a dilated pupil?	0.0
359144 4ec06e0e-bf95-4c59-84bb-8c86c0496412	Is phenylalanine bad for you?	What is L-phenylalanine?	0.0
264879 2920cf31-df13-41d7-a9c9-7af4d4642252	What is the best daily planner/schedule Android app?	What are some must have Android apps?	0.0
352045 f4b33821-eee7-4703-9753-b729f10fa2c8	Why don't boxers fight in cages?	What are shanty towns? How are shanty towns being improved?	0.0
287895 5f654ef8-bf13-40f2-9c22-108763530204	"Is the arrangement in Michael Buble's version of ""Cry Me A River"" intentionally reminiscent of a James Bond theme song?"	What songs sound like James Bond theme tunes but aren't?	0.0
394628 56ea776c-60f0-483f-9010-f5f832039d41	What is the difference between smog and fog?	What's the difference between Haze and Smog?	0.0
192416 12c3c5c6-d186-4ca4-a476-08463b6f310d	How do we become better at controlling our emotions?	Does our mind control our emotions?	1.0
252744 424a4d94-17b2-4e2f-aaaa-a1e6f2e8fd88	What is the mystery of Timbuktu? Why is it too popular in public imagination?	What did Timbuktu look like at its peak?	0.0
102272 ca0ee1f4-c070-4153-a189-363755ef3e83	Is timetravel possible?	Could time travel be possible?	1.0
127161 2db6f759-aa55-4e30-b5b4-c28876a85eab	How can one meet British folk in Toronto?	How can I meet British people in Canada?	0.0
17890 9fad71cf-ea2d-4c52-b294-19792d36477d	If I use a VPN while downloading torrents will I get caught?	Can you get caught when using VPN?	0.0
167848 21574fde-23a5-411a-a860-8a0363422f58	If I show a red coloured light to a self driving Uber will it stop? Can these cars understand speed limits and sign boards like go slow?	"Given that time slows inversely to speed, does it follow that time should progress at a fixed ""lower"" rate at the speed of light and likewise that if an object is motionless in space, then time passes at a fixed ""faster"" rate, therefore Earth time can be measured as a ratio of these rates?"	0.0
51195 dcb8cbec-c830-4855-b358-9fd706443969	What is the scope of placements in biotechnology?	What are some career options after completing studies in Biotechnology?	0.0
117273 7ca50eb2-d65d-49b2-ba91-9c05f43c2fd3	What are the natural remedies for damage skin?	What are some natural remedies for swelling?	0.0
252659 297331e1-5b1b-466c-b6b0-7732af31cf4b	What are the best books for JEE for droppers?	What are the best books that can be referred to, for JEE Mains and Advanced for preparation in Physics, Chemistry and Mathematics ?	0.0
63054 375e3e2b-4e69-4b72-b575-6efc48f589fe	How does your height increase?	How do I increase my height after 22?	1.0
262307 efdcdfc7-aad8-485b-8003-03621f3d9ede	I didn't take advanced chemistry classes or much science classes in high school. Will I be at a disadvantage with other chem majors in college?	I am taking Chem in high school. I found that I really enjoyed the units in atoms and things relating to them. What should I major in at college?	0.0
150677 de8557e2-50d3-4fa9-920d-9f2ef6c1d24d	What has been your worst mistake ever?	What is the worst thing you did by mistake in your life?	1.0
168609 fc7a3a90-fb37-4798-8abc-a86892b6a12d	For a 28 year old female, is it fine to date with someone who is an 45 year old male?	For a 21 year old female, is it fine to date with someone who is an 18 year old male?	0.0
247899 b6aa89e4-52a7-421d-994e-0305ac57d10b	What is the difference between curd and lassi?	What is the difference between yoghurt and curd?	0.0
326142 7a72dbe1-85fd-474f-af67-c3e3e70cddf3	How do I start learning programming language? Which one to start with?	How do I start learning programming from beginner to expert?	1.0
11768 e3d9e010-843d-4685-a915-5c24e70b4df9	What are the best books for SSC CGL preparation?	What book do I need to prepare for English first SSC CGL mains?	0.0
316182 35a448d3-80f8-4ee7-a79e-c17119a569d0	How do I know if this introvert guy likes me or if he is just trying to be nice?	How can I know what my guy friend feels for me if he is an introvert?	0.0
118139 053772a6-525e-4fcd-8f18-3d448075f11d	How will the ban of Rs 500 and Rs 1000 notes affect Indian economy?	How will discontinuing ₹500 and ₹1000 notes affect India's economy?	1.0
59239 ca4c2892-7001-4867-a996-ea79c2a4327e	Where did the stereotype that Asians are smart come from?	Where does the stereotype of Asians all being clever come from?	0.0
35150 0a8e889b-79b1-4f2a-96cb-2238bf65f816	Which is the best laptop under Rs 25000?	What is the best laptop to buy in the range of INR 20000-25000?	1.0
194315 fc3caf13-9c2f-4cbf-ba28-316ddb16f685	What is the easy way to make money online?	What is the easiest way to make a little money online?	1.0
16560 b58b7742-8605-4a16-85d1-040cfd677e37	How do I find a good escort?	What's it like to be an escort?	0.0
261196 a3e33ad5-6e9f-463c-a2c5-dd8cd8a12229	What do you do if your crush is seeing someone?	What do you talk to your crush?	0.0
81031 cf3121f5-c57c-4bb2-9bfb-21c24cc21353	Can I stop crying when I am angry?	Why do I start crying when I am angry?	0.0
340154 cdd513a1-acdf-4771-a9c4-76796b1379e9	What is the difference between a software developer and a software architect?	What is the difference between software developer and software architect?	1.0
189924 5f86622d-e06b-41bd-b54c-6427c278b06b	What has been the recent average package for delhi school of economics?	What can be my possible salary after pursuing MA in economics from Delhi School Of economics?	1.0
90975 370892e0-36da-4a7d-9a44-a29427404e7b	Should I apply concealer or foundation first?	How and when do I apply concealer, primer, and foundation in cosmetics?	0.0
68634 0f808f17-1257-4300-8114-bb934356efed	What is speciality of Moto turbo?	What is the speciality of Moto Droid turbo 1?	1.0
176730 f096e65c-9885-4437-a2db-5afc648d7b04	What are flaws?	What are the flaws in your religion?	0.0
338682 d01910d6-814c-4fa7-9782-2b6962f2291c	What is the corporate culture like at Calithera Biosciences? How is the culture different than other companies?	What is the corporate culture like at Harvard Bioscience? How is the culture different than other companies?	0.0
9061 de44496e-3450-4391-beff-4e8527a51859	"What's the first word that comes to your mind when you hear ""Quora""?"	"What is the first word that comes to your mind when you hear ""Narendra Modi""?"	0.0
157741 ddc030f3-574c-4ca9-829d-08374ed6c383	Which is more acidic phenol or paranitro phenol?	Why is hydroquinone more acidic than phenol?	0.0
183285 46df8437-dfcc-4805-a294-5a3293a9affa	What is polarisation?	What is polarisability?	0.0
32009 6b860bd6-abbb-43ea-8849-dfe3eb86e8d9	How do I help a depressed person to get over it?	How can one help a depressed and anxiety ridden person to get out of this state?	1.0
373158 d62fed26-b4b1-4df8-902c-eab33d256d99	Is vanilla the same as vanilla extract?	What are the differences between vanilla essence and vanilla extract? What are the similarities?	1.0
383840 a47aa3f4-00f3-43bd-9915-3744c85f6e59	What was the worst day of your life and why?	What is your worst day ever?	0.0
49463 42413854-9432-4fc4-8a3e-82ab81b293df	What is the most historically significant decision you made in your life?	Which is the best app for storing customer data & order history?	0.0
350288 54987604-c53d-4ca9-8dbb-83c77084e079	How do you structure the Head of Sales compensation for a San Francisco online marketplace startup?	Which person do you respect the most and why?	0.0
323776 e3954ada-050f-4111-904c-1a5e4be98bd4	What is the difference between Medium, Demi- and Semibold fonts?	What care should be taken while doing night shift?	0.0
388685 c5fbd8e6-853c-4e6d-9e11-5b2bba8f0e1e	Does moderately severe depression qualify for an ESA?	Does moderately severe depression qualify you for an ESA?	1.0
349201 ca8edc9a-1ed7-4d4c-9b91-79a9a566f277	How can I earn from stocks?	What is the best way to earn from stocks?	1.0
39287 c3655d22-727f-4418-bd46-d813da7f2572	Where is the best place to buy a quality mattress?	Where is the best place to buy a quality mattress in Texas?	0.0
69497 e171572b-c56a-4ad3-937d-a6ed96dd4cda	In life, what things can we not improve upon?	What things can improve the quality of life?	0.0
265512 b683b52e-cbcf-4acb-9765-92785c5172af	How is life in Nashik, Maharashtra?	Is Pune closer or Mumbai from Nashik?	0.0
144834 7e0a22ec-f573-4277-9e2c-dddaa90979dc	I'm unloveable, period. What drugs should I take to deal with the pain?	If I put a normal video in a VR headset, what will it look like?	0.0
320025 cffc3a09-191a-42a0-bd68-06b6beadfbc0	What are best porn movies to watch?	What's the best porn?	0.0
386287 49e0098e-7090-4beb-8361-f5de0712ea49	What are the food options available for vegetarian people in the USA that don't contain eggs or fish?	What are the best vegetarian (egg less) food option to try in Sydney?	0.0
284694 35e8fc8a-2766-4a33-845a-d552832fa9b4	What historical events or time periods have influenced Christopher Nolan's films?	What does it feel like to be on set during the filming of a Christopher Nolan film?	0.0
23690 1b023ea6-6d9c-4169-93e2-ebe2f5b66e6b	What type of experts will be needed to discover era we currently live in? What evidence will survive how will future historians find and interpret it?	What type of work average American will do in future if all the manufacturing and production moves to China?	0.0
40066 2c7d2e1c-70ff-4b09-9eec-0d546a4af0b3	What is it like to be an english concentrator at Harvard?	How intense is a computer science concentration at Harvard, and what is daily life like for a typical concentrator?	0.0
81141 57deb5ae-344f-419a-9885-b62b20efb7d2	How does Lemonade (P2P Insurance) work?	Who has had firsthand experience with P2P insurance coverage?	0.0
177871 1da59bf3-1b7d-48a6-9008-d6528a73c53e	What I have to do If I didn't get mail for location selection from congnizant or cognizant pre joining formalities mail?	How can I get involved with the She Speaks Media? I sent an e-mail and filled out the form but didn't get a response. Is there anything else I can do?	0.0
253674 eb3fd903-60bc-4cf6-8277-51d4a0556a4d	I am a podcaster in India with no budget. Which is the cheapest most wholesome quality microphone for a podcast?	How do I start a podcast network in India?	0.0
311566 8100ea30-1675-4435-875e-78f561623c85	What's the difference between social anxiety disorder and avoidant personality disorder?	What's the difference between social anxiety and avoidant personality disorder?	1.0
324588 6a8e67b3-417e-4e95-93c0-28867bcb264d	How do I make a rocket?	How do you make a DIY rocket that works?	1.0
127111 d9595e63-1e5c-4ca3-a263-a89b076341b5	Who will win Super Bowl 51?	Who won Super Bowl 50?	0.0
38240 d4277924-edb4-4267-adfb-801ed1a22f1b	Why do people ask questions on Quora that are easily to find answers too on Google?	Why do some people ask questions on Quora that could be asked directly to a search engine ?	1.0
356473 4d0338a0-65e0-4efb-b850-5c44996a07a5	What are some event ideas for a college fest?	List some social, cultural events for college fest?	1.0
198967 ebef24ac-344b-431f-af78-c184aae09f05	What is the simplest way to create PDF fillable forms on a Mac?	How do I create a PDF document in Mac OS X?	0.0
124548 7136b7d4-58f7-4eb0-82b5-0bc8ce93796d	What happens if you take more than the recommended dose of antibiotics?	What happens if you take a high dose of dramamine?	0.0
218158 113aa13c-739f-4837-9b77-848ae6d971dc	What are the worst commutes in Manhattan? What are some tips for making them better?	What are the worst commutes in Portland, OR? What are some tips for making them better?	0.0
297031 1fbd2537-bfed-472d-8273-ce7fd7c11be8	What year did the NBA started recording the vertical jump?	In what year did the NBA begin recording players’ vertical jump?	1.0
217880 b8d214f5-3406-46b2-8819-d1c8431856e4	What are the safety precautions on handling shotguns proposed by the NRA in Arkansas?	What are the safety precautions on handling shotguns proposed by the NRA in Wisconsin?	1.0
382704 fc8e711a-0e2b-4665-8c19-b414afc1cda3	Does the C.P.H. 4 molecule really exist as shown in the movie Lucy? If so, how does it work?	How is cph4 formed?	0.0
16380 434fa560-ea33-4af7-b78d-eac080756e16	How to Root micromax q350?	How do I root Micromax A068?	0.0
42892 e839bb60-1427-4a91-83a7-44433f6bdaf4	Was the USA (CIA) involved with the attack on the Russian Ambassador in Turkey?	What is the likelihood that CIA was behind the assassination of Russian Ambassador to Turkey?	1.0
368823 6307cbc8-ee8f-476a-81c6-ebceae96f359	How do you tell if a boy likes you?	How do you tell a boy you like him?	0.0
360770 2e22957a-75c5-44e4-8532-f7ad17e252e0	Which are the best methods to learn a language?	What is the best way to learn any new foreign language?	1.0
302309 257d4608-1cea-4888-b34f-1a4e14a12834	Why the Racket repo on github moved from PLT/racket to Racket/racket?	What exactly is PLT (Behind Racket / PLT Scheme)?	0.0
163576 2637b58d-09de-4e7e-9a5b-52cb43e95918	What are some good 20 minute shows on Netflix?	What are some good TV shows for 20 somethings in the U.S.?	0.0
278575 88f70cd3-b63e-4dcb-9c28-7f7a21797d4c	How do I lose fat from my legs?	How can I lose leg fat?	0.0
208423 1f4b483e-aaad-49e3-a7af-a03319fa0146	Where can I get very affordable service for buying, selling, leasing or property management in Potts Point?	Where can I get outstanding professional services in Sydney for any property services?	0.0
233537 2fd18724-2587-4bb6-a530-28324f537887	Why is China's unjustified objection on Trump more important than India's?	Why did Dr. Abdus Salam leave Pakistan? Was he persecuted, or was there something else?	0.0
368919 50a36803-1ced-440b-b68e-ec14d63eccaa	What is the purpose of existence of this universe?	What is purpose of existence of universe?	1.0
